시간,카테고리,키워드,월간검색량,블로그,뉴스,웹문서,포화도,난이도
15:15,증권/주식,이수페타시스주가,171340,35559,10992,202912,0.21,🟢
15:15,증권/주식,HLB주가,232600,55208,36117,630003,0.24,🟢
15:15,증권/주식,레인보우로보틱스주가,185850,44773,17240,277661,0.24,🟢
15:15,증권/주식,SKC주가,184840,46323,28436,192388,0.25,🟢
15:15,증권/주식,달러환율,5135900,1315161,1422761,12814629,0.26,🟢
15:15,증권/주식,셀트리온주가,520600,149302,149594,1259364,0.29,🟢
15:15,증권/주식,나스닥종합,662800,214253,169432,3070817,0.32,🟢
15:15,증권/주식,기아차주가,216000,73419,117661,1770427,0.34,🟢
15:15,증권/주식,미국환율,4089200,1420028,971136,21013429,0.35,🟢
15:15,증권/주식,TIGER미국S&P500,191400,68360,13190,162704,0.36,🟢
15:15,증권/주식,SK하이닉스,2350000,862009,864641,10728476,0.37,🟢
15:15,증권/주식,테슬라주가,1173300,530243,171434,3179848,0.45,🟢
15:15,증권/주식,도지코인,327800,150409,50303,1944222,0.46,🟢
15:15,증권/주식,일본환율,1262300,661423,394811,12694450,0.52,🟡
15:15,증권/주식,엔비디아주가,809100,433999,138061,3380355,0.54,🟡
15:15,증권/주식,삼성전자,7425800,4094778,4123861,90820972,0.55,🟡
15:15,증권/주식,카카오주가,752900,410932,211376,5810775,0.55,🟡
15:15,증권/주식,솔라나,227800,137583,61740,2305068,0.6,🟡
15:15,증권/주식,미국증시,2543200,1734116,469890,12628487,0.68,🟡
15:15,증권/주식,코스피지수,1317200,915350,877907,6311121,0.69,🟡
15:15,증권/주식,미증시,128670,98441,39813,5450665,0.77,🟡
15:15,증권/주식,XRP,183700,147375,72140,6612297,0.8,🟡
15:15,증권/주식,비트코인,2535900,2220471,714491,258565150,0.88,🟡
15:15,증권/주식,다우지수,618100,585005,309771,2301483,0.95,🟡
15:15,증권/주식,이더리움,743700,719358,445317,7823381,0.97,🟡
15:15,증권/주식,빗썸비트코인,189500,192806,187871,2056575,1.02,🟠
15:15,증권/주식,나스닥,1263300,1306236,803840,15631974,1.03,🟠
15:15,증권/주식,유럽증시,443880,531838,174258,4130213,1.2,🟠
15:15,증권/주식,달러인덱스,191400,231006,127933,830884,1.21,🟠
15:15,증권/주식,중국환율,580100,753705,563347,12813014,1.3,🟠
15:15,증권/주식,아시아증시,226540,300275,153111,4564010,1.33,🟠
15:15,증권/주식,코스피200,163100,253159,215851,4761799,1.55,🔴
15:15,증권/주식,나스닥100,223400,366964,98059,3278210,1.64,🔴
15:15,증권/주식,구글주가,192200,324361,129264,2057022,1.69,🔴
15:15,증권/주식,SRT,319900,544666,156240,5740525,1.7,🔴
15:15,증권/주식,코인시세,250200,426906,184437,9550655,1.71,🔴
15:15,증권/주식,다우나스닥,289790,518523,497245,1862930,1.79,🔴
15:15,증권/주식,나스닥다우지수,209190,429862,234940,1593646,2.05,🔴
15:15,증권/주식,삼성닷컴,137400,283428,478366,20964326,2.06,🔴
15:15,증권/주식,국제유가,291100,656048,716252,4974449,2.25,🔴
15:15,증권/주식,뉴욕증시,279800,632585,817831,7116677,2.26,🔴
15:15,증권/주식,S&P500,420600,972026,704143,5688604,2.31,🔴
15:15,증권/주식,코스닥,570500,1646845,2940889,17548240,2.89,🔴
15:15,증권/주식,나스닥지수,256100,757468,534752,3706124,2.96,🔴
15:15,증권/주식,주가지수,495800,1477253,396374,7049730,2.98,🔴
15:15,증권/주식,주요증시,299440,950267,795814,7732439,3.17,🔴
15:15,증권/주식,국민연금,407600,1380023,688486,34918886,3.39,🔴
15:15,증권/주식,국내증시,314500,1092650,532673,13382594,3.47,🔴
15:15,증권/주식,해외증시,166870,601658,389890,10910674,3.61,🔴
15:15,증권/주식,애플주가,133100,507219,225655,2252598,3.81,🔴
15:15,증권/주식,코스닥지수,135400,593300,634195,4360588,4.38,🔴
15:15,증권/주식,증시,569800,2621971,3420554,23792737,4.6,🔴
15:15,증권/주식,공모주,140000,930665,508137,26898544,6.65,🔴
15:15,증권/주식,ETF,154100,1470825,522831,18227126,9.54,🔴
15:15,증권/주식,적금,142400,1397506,370852,5234006,9.81,🔴
15:15,증권/주식,증권,435200,4872889,9920747,79040290,11.2,🔴
15:15,증권/주식,미국금리,159600,2400279,1670211,15000360,15.04,🔴
15:15,증권/주식,미국주식,143000,3626457,1526576,374517460,25.36,🔴
15:18,부동산,잠실르엘,98200,24359,5116,323785,0.25,🟢
15:18,부동산,증시휴장일,46000,12616,2417,158929,0.27,🟢
15:18,부동산,북서울자이폴라리스,27800,7627,1463,15934,0.27,🟢
15:18,부동산,원리금균등상환계산기,30450,8783,366,1438642,0.29,🟢
15:18,부동산,JB우리캐피탈,20700,6641,13040,249194,0.32,🟢
15:18,부동산,디스코부동산,36600,14188,1487,542599,0.39,🟢
15:18,부동산,신생아특례대출,140700,58000,10922,518401,0.41,🟢
15:18,부동산,국립소방병원,39200,18464,43059,3032962,0.47,🟢
15:18,부동산,디에이치자이개포,52500,30500,9399,94613,0.58,🟡
15:18,부동산,관악드림타운,17180,12336,2167,465324,0.72,🟡
15:18,부동산,철산자이더헤리티지,20970,15335,1932,32930,0.73,🟡
15:18,부동산,래미안원페를라,14020,12406,3961,54638,0.88,🟡
15:18,부동산,주식사는법,33370,40317,24643,32805344,1.21,🟠
15:18,부동산,SH장기전세,22470,27768,13955,228306,1.24,🟠
15:18,부동산,덕계역,24320,30817,4597,1146394,1.27,🟠
15:18,부동산,스타필드수원,147020,193092,26747,1538778,1.31,🟠
15:18,부동산,청년안심주택,42600,65335,38990,4150185,1.53,🔴
15:18,부동산,SH공사,52000,83176,133994,1521240,1.6,🔴
15:18,부동산,부동산스터디,107800,245522,16252,2401715,2.28,🔴
15:18,부동산,은마아파트,48790,113025,37268,945560,2.32,🔴
15:18,부동산,장기전세주택,14620,38073,26304,3708607,2.6,🔴
15:18,부동산,헬리오시티,56360,153782,17005,630404,2.73,🔴
15:18,부동산,파크리오아파트,14990,41144,6507,68500,2.74,🔴
15:18,부동산,금정역,51070,140456,16018,2799235,2.75,🔴
15:18,부동산,무직자소액대출,25000,72632,678,954104,2.91,🔴
15:18,부동산,경주역,25840,81630,11486,8380076,3.16,🔴
15:18,부동산,LH임대주택,90400,312040,188424,2607171,3.45,🔴
15:18,부동산,창동역,31380,112963,13451,1772622,3.6,🔴
15:18,부동산,아파트실거래가조회,28100,104323,4007,5700477,3.71,🔴
15:18,부동산,대법원경매,107900,430491,12829,1418061,3.99,🔴
15:18,부동산,LH행복주택,21350,86082,76109,1870885,4.03,🔴
15:18,부동산,행복주택,49500,226761,410634,14556508,4.58,🔴
15:18,부동산,삼송역,22200,114534,11257,766699,5.16,🔴
15:18,부동산,LH청약,38410,201751,92453,1181601,5.25,🔴
15:18,부동산,학자금대출,46300,259406,99437,3577659,5.6,🔴
15:18,부동산,청량리역,81030,477856,60325,701010,5.9,🔴
15:18,부동산,야당역,21930,169298,5433,2749670,7.72,🔴
15:18,부동산,동탄역,41910,326240,53687,4999380,7.78,🔴
15:18,부동산,부동산중개수수료,39690,326527,45818,6058138,8.23,🔴
15:18,부동산,부평역,46630,411553,29129,5146206,8.83,🔴
15:18,부동산,무직자대출,31450,284263,4276,1629190,9.04,🔴
15:18,부동산,검단신도시,38690,366239,86014,897076,9.47,🔴
15:18,부동산,증권,435200,4872903,9920753,79040990,11.2,🔴
15:18,부동산,3기신도시,21020,238194,156683,6324291,11.33,🔴
15:18,부동산,청년임대주택,22060,271839,179349,5215645,12.32,🔴
15:18,부동산,서울아파트매매,23500,349791,427437,12489661,14.88,🔴
15:18,부동산,청년주택,47800,748495,543439,14644350,15.66,🔴
15:18,부동산,모아타운,13700,227698,56600,4611428,16.62,🔴
15:18,부동산,일산킨텍스,28630,484785,272842,1714606,16.93,🔴
15:18,부동산,경기광주역,17950,313287,128311,15924863,17.45,🔴
15:18,부동산,금리인하,82700,1450003,880633,9264151,17.53,🔴
15:18,부동산,부동산,1162300,20521622,5237002,321701778,17.66,🔴
15:18,부동산,농막,16490,306886,15343,894907,18.61,🔴
15:18,부동산,아파트실거래가,45100,870363,158942,15455541,19.3,🔴
15:18,부동산,민간임대아파트,14370,320672,52515,3545510,22.32,🔴
15:18,부동산,세종시아파트,16540,454090,132884,15589897,27.45,🔴
15:18,부동산,아파트매매,41080,1175800,586001,22885543,28.62,🔴
15:18,부동산,단기임대,18770,582576,87216,7690584,31.04,🔴
15:18,부동산,신용점수,27450,870187,75589,7360679,31.7,🔴
15:18,부동산,청약통장,23150,765304,198910,6651817,33.06,🔴
15:18,부동산,주택청약,38100,1596159,755807,5411871,41.89,🔴
15:18,부동산,금리,125000,7236822,4265062,33251511,57.89,🔴
15:18,부동산,청약,55600,3232742,1423675,80740341,58.14,🔴
15:18,부동산,청약일정,14840,976906,230394,23315838,65.83,🔴
15:18,부동산,홍대,85500,6081559,505954,12572555,71.13,🔴
15:18,부동산,경매,65400,5967411,658802,37791844,91.24,🔴
15:18,부동산,집값,18360,1861457,749687,10477370,101.39,🔴
15:18,부동산,공인중개사,38100,3994992,269450,20916150,104.86,🔴
15:18,부동산,대출금리,28730,3131246,775721,17529375,108.99,🔴
15:18,부동산,채권,33150,4428075,2666671,33591826,133.58,🔴
15:18,부동산,임대아파트,19920,3262852,211216,19058222,163.8,🔴
15:18,부동산,오피스텔,30420,4997303,705130,24973715,164.28,🔴
15:18,부동산,원룸,28860,5414622,253040,27999352,187.62,🔴
15:18,부동산,아파트시세,14540,2982558,445114,16716377,205.13,🔴
15:18,부동산,월세,27880,6680727,535652,28888500,239.62,🔴
15:18,부동산,임대주택,14330,3767185,804668,22109575,262.89,🔴
15:18,부동산,전세,28110,7461434,1295242,36473911,265.44,🔴
15:18,부동산,서울아파트,17700,6523207,2297909,69017880,368.54,🔴
15:18,부동산,아파트,49780,33909516,5310789,132720235,681.19,🔴
15:18,부동산,매매,13710,14114261,3045942,66065573,1029.49,🔴
15:21,금융,환율조회,963200,15279,16620,10996990,0.02,🟢
15:21,금융,대출계산기,488200,8239,7213,916328,0.02,🟢
15:21,금융,대출이자계산기,361400,5876,2445,3745858,0.02,🟢
15:21,금융,주택담보대출계산기,40000,3696,2392,1307942,0.09,🟢
15:21,금융,예금이자계산기,145000,15654,995,1989222,0.11,🟢
15:21,금융,환율,23604200,3271420,2240260,39667380,0.14,🟢
15:21,금융,DTI계산기,45400,6457,594,244288,0.14,🟢
15:21,금융,정기예금금리비교,56400,8846,26381,1037080,0.16,🟢
15:21,금융,LTV계산기,56700,9643,653,288377,0.17,🟢
15:21,금융,주택담보대출상품정보,62200,11959,22981,2697442,0.19,🟢
15:21,금융,원달러환율,1132400,230497,1007110,11353940,0.2,🟢
15:21,금융,유로환율,990700,206706,163025,2444218,0.21,🟢
15:21,금융,이자계산기,323800,72194,6096,9944586,0.22,🟢
15:21,금융,증시휴장일,46000,12617,2417,158929,0.27,🟢
15:21,금융,청년도약계좌,272100,81945,16763,1769404,0.3,🟢
15:21,금융,파킹통장금리비교,33540,10590,2898,234202,0.32,🟢
15:21,금융,테슬라주가,1173300,530246,171434,3179836,0.45,🟢
15:21,금융,트레이딩뷰,81900,41060,4689,1039167,0.5,🟢
15:21,금융,파킹통장,190100,96009,17447,410519,0.51,🟡
15:21,금융,일본환율,1262300,661424,394811,12694542,0.52,🟡
15:21,금융,CMA통장,67460,36368,10921,308431,0.54,🟡
15:21,금융,대출금리계산기,48400,35014,2696,3845030,0.72,🟡
15:21,금융,저축은행파킹통장,44100,33238,5192,239205,0.75,🟡
15:21,금융,예금금리비교,52400,41192,35744,1609138,0.79,🟡
15:21,금융,적금추천,45300,39765,25278,1821264,0.88,🟡
15:21,금융,금리계산기,65700,58409,6319,4927230,0.89,🟡
15:21,금융,나스닥,1263300,1306242,803840,15632106,1.03,🟠
15:21,금융,주식사는법,33370,40317,24644,32805685,1.21,🟠
15:21,금융,중국환율,580100,753708,563347,12813353,1.3,🟠
15:21,금융,소상공인정책자금,186000,273282,69003,8420804,1.47,🟠
15:21,금융,저축은행예금,188100,323358,145508,1665618,1.72,🔴
15:21,금융,부동산실거래가조회,58200,108628,5659,5496379,1.87,🔴
15:21,금융,엔화환율전망,51330,114582,107124,503518,2.23,🔴
15:21,금융,국제유가,291100,656054,716256,4974449,2.25,🔴
15:21,금융,IRP,102200,235140,85268,1339899,2.3,🔴
15:21,금융,S&P500,420600,972032,704143,5688701,2.31,🔴
15:21,금융,비상금대출,40920,108221,9241,5599314,2.64,🔴
15:21,금융,KB국민은행,120800,331838,644414,22690930,2.75,🔴
15:21,금융,정기예금금리,55800,164385,164361,1710873,2.95,🔴
15:21,금융,주가지수,495800,1477260,396374,7049730,2.98,🔴
15:21,금융,저축보험,31580,108582,79005,4790498,3.44,🔴
15:21,금융,공모주일정,77400,280953,61955,9388711,3.63,🔴
15:21,금융,대법원경매,107900,430491,12829,1418080,3.99,🔴
15:21,금융,청년전세대출,47500,212201,62286,2850600,4.47,🔴
15:21,금융,증시,569800,2621974,3420561,23792737,4.6,🔴
15:21,금융,저축은행적금,51400,266287,44130,1004999,5.18,🔴
15:21,금융,주담대금리,54500,293201,86859,1495724,5.38,🔴
15:21,금융,ETF투자방법,67500,370629,13828,2050146,5.49,🔴
15:21,금융,KOSPI,54000,296421,194719,3119812,5.49,🔴
15:21,금융,소상공인지원금,72100,397166,235056,13994326,5.51,🔴
15:21,금융,학자금대출,46300,259406,99437,3577659,5.6,🔴
15:21,금융,예금금리,127000,723658,210979,3794198,5.7,🔴
15:21,금융,대법원경매정보,44400,279713,3922,1365127,6.3,🔴
15:21,금융,공모주,140000,930666,508137,26899425,6.65,🔴
15:21,금융,정기예금,37390,250817,221886,12727786,6.71,🔴
15:21,금융,무직자대출,31450,284263,4276,1629226,9.04,🔴
15:21,금융,주택담보대출,146300,1326820,529414,5088635,9.07,🔴
15:21,금융,청년지원금,39020,366570,228876,23956547,9.39,🔴
15:21,금융,ETF,154100,1470840,522837,18227514,9.54,🔴
15:21,금융,소상공인대출,41860,408449,349245,10541356,9.76,🔴
15:21,금융,적금,142400,1397511,370854,5233954,9.81,🔴
15:21,금융,증권,435200,4872904,9920771,79040290,11.2,🔴
15:21,금융,달러환율전망,43660,504034,506973,4059625,11.54,🔴
15:21,금융,환율전망,69400,825247,813949,8283697,11.89,🔴
15:21,금융,법원경매,117800,1755729,74298,4016838,14.9,🔴
15:21,금융,미국금리,159600,2400290,1670215,15000852,15.04,🔴
15:21,금융,가계부,51800,797918,48961,5634988,15.4,🔴
15:21,금융,금리인하,82700,1450003,880635,9264210,17.53,🔴
15:21,금융,부동산,1162300,20521649,5237010,321701778,17.66,🔴
15:21,금융,주택담보대출금리,43100,764860,307350,3134860,17.75,🔴
15:21,금융,전세자금대출,49700,991223,138151,3302565,19.94,🔴
15:21,금융,전세대출,68900,1948619,393019,17195908,28.28,🔴
15:21,금융,개인회생,61300,3036998,88758,15657783,49.54,🔴
15:21,금융,금리,125000,7236822,4265069,33252255,57.89,🔴
15:21,금융,신용대출,43470,3077217,474000,26601195,70.79,🔴
15:21,금융,손없는날,104700,9399054,451142,51511135,89.77,🔴
15:21,금융,경매,65400,5967419,658803,37792845,91.24,🔴
15:21,금융,대출,91100,10104226,4092724,462582634,110.91,🔴
15:21,금융,은행,85050,17021729,13406960,519596371,200.14,🔴
15:21,금융,아파트,49780,33909574,5310793,132724287,681.19,🔴
15:23,자동차,셀토스풀체인지,188600,9821,1362,165595,0.05,🟢
15:23,자동차,GV90,83300,17604,2532,1327585,0.21,🟢
15:23,자동차,셀토스,519600,170437,29797,1963657,0.33,🟢
15:23,자동차,테슬라모델Y,382000,147967,36447,1784881,0.39,🟢
15:23,자동차,EV9,98100,51280,34467,1053710,0.52,🟡
15:23,자동차,볼보XC60,74440,38471,11590,671893,0.52,🟡
15:23,자동차,K8하이브리드,67930,35998,5865,537107,0.53,🟡
15:23,자동차,렉서스ES300H,86500,47621,9640,308706,0.55,🟡
15:23,자동차,펠리세이드,186300,107639,4158,338750,0.58,🟡
15:23,자동차,폴스타,75400,43679,22002,2268387,0.58,🟡
15:23,자동차,LG에너지솔루션,504500,313814,318642,3625202,0.62,🟡
15:23,자동차,GV70,224300,142040,35136,1233125,0.63,🟡
15:23,자동차,BMW5시리즈,92800,59104,60410,2267002,0.64,🟡
15:23,자동차,셀토스하이브리드,87200,56213,6927,545094,0.64,🟡
15:23,자동차,BYD,180700,128135,71981,4344202,0.71,🟡
15:23,자동차,GV60,58580,44995,24800,646166,0.77,🟡
15:23,자동차,테슬라모델X,106900,84479,24572,2184289,0.79,🟡
15:23,자동차,테슬라FSD,63500,59252,9678,1487252,0.93,🟡
15:23,자동차,BYD전기차,88650,86792,57591,2801861,0.98,🟡
15:23,자동차,EV6,117300,116068,55128,1397067,0.99,🟡
15:23,자동차,코나하이브리드,62230,62628,23485,479917,1.01,🟠
15:23,자동차,BMWX7,64780,66594,5438,771921,1.03,🟠
15:23,자동차,제네시스GV70,109800,117277,31812,910646,1.07,🟠
15:23,자동차,테슬라모델3,110300,133695,100487,5324222,1.21,🟠
15:23,자동차,K8,120100,147969,16898,2122459,1.23,🟠
15:23,자동차,자동차검사소,67600,85701,15761,11948641,1.27,🟠
15:23,자동차,아반떼CN7,67710,88941,901,726337,1.31,🟠
15:23,자동차,테슬라모델S,56300,78918,28280,1662490,1.4,🟠
15:23,자동차,니로하이브리드,75300,114259,23543,447030,1.52,🔴
15:23,자동차,제네시스GV80,97700,159581,39793,1134316,1.63,🔴
15:23,자동차,아이오닉5,134800,222807,122937,2869294,1.65,🔴
15:23,자동차,스타리아,90000,149606,14642,1705535,1.66,🔴
15:23,자동차,아이오닉6,85200,142946,79701,2366307,1.68,🔴
15:23,자동차,제네시스G80,183400,319684,58900,1833139,1.74,🔴
15:23,자동차,르노코리아,69500,122092,74122,3951327,1.76,🔴
15:23,자동차,카니발하이브리드,106100,193507,19056,1182132,1.82,🔴
15:23,자동차,아반떼N,55460,101308,15383,1160891,1.83,🔴
15:23,자동차,스포티지하이브리드,90700,168039,24932,794305,1.85,🔴
15:23,자동차,팰리세이드,138900,272171,48311,2323472,1.96,🔴
15:23,자동차,벤츠S클래스,58550,122808,26924,1347538,2.1,🔴
15:23,자동차,BMWX3,92700,202401,13095,938467,2.18,🔴
15:23,자동차,제네시스G90,58830,129894,32569,919776,2.21,🔴
15:23,자동차,현대차,666200,1508802,1863242,102858017,2.26,🔴
15:23,자동차,G80,166500,387376,64819,2383998,2.33,🔴
15:23,자동차,무쏘,71400,184269,18949,1618576,2.58,🔴
15:23,자동차,BMWX5,89500,241127,17083,1126621,2.69,🔴
15:23,자동차,G70,69000,187551,30741,977975,2.72,🔴
15:23,자동차,투싼하이브리드,59160,161453,30942,661370,2.73,🔴
15:23,자동차,스포티지,283200,782032,99634,3313784,2.76,🔴
15:23,자동차,그랜저하이브리드,89500,254999,31906,975905,2.85,🔴
15:23,자동차,벤츠E클래스,130800,388271,40357,1625218,2.97,🔴
15:23,자동차,모델Y,101900,335387,64904,15463307,3.29,🔴
15:23,자동차,싼타페하이브리드,57190,197257,30715,881037,3.45,🔴
15:23,자동차,포르쉐,198500,766684,125497,8563207,3.86,🔴
15:23,자동차,람보르기니,69200,275810,56021,3696051,3.99,🔴
15:23,자동차,기아차,132500,529920,707640,23015418,4.0,🔴
15:23,자동차,아우디A6,58870,236557,22642,935591,4.02,🔴
15:23,자동차,마세라티,58100,240425,33819,2910167,4.14,🔴
15:23,자동차,한국타이어,106100,440776,197748,10744507,4.15,🔴
15:23,자동차,전기차보조금,81800,343136,227749,9064649,4.19,🔴
15:23,자동차,투싼,158000,676812,110961,2050934,4.28,🔴
15:23,자동차,레인지로버,58320,257646,23589,1056514,4.42,🔴
15:23,자동차,아반떼,242700,1142818,152440,4061368,4.71,🔴
15:23,자동차,그랜저,242700,1319056,131007,4469329,5.43,🔴
15:23,자동차,K9,67100,379811,70999,5021849,5.66,🔴
15:23,자동차,소형SUV,59000,378575,154498,3111533,6.42,🔴
15:23,자동차,볼보,94300,621460,148724,5440216,6.59,🔴
15:23,자동차,LS,89600,659949,328899,12172345,7.37,🔴
15:23,자동차,K5,113200,901599,107303,4059028,7.96,🔴
15:23,자동차,카니발,177000,1525285,172036,7819639,8.62,🔴
15:23,자동차,쉐보레,106100,1010014,150245,6844177,9.52,🔴
15:23,자동차,소나타,109800,1057101,89794,3432583,9.63,🔴
15:23,자동차,BMW,291300,2936500,526451,17236663,10.08,🔴
15:23,자동차,기아,345300,4039346,1852973,31142936,11.7,🔴
15:23,자동차,폭스바겐,93400,1118102,276298,5595401,11.97,🔴
15:23,자동차,중고차,304200,4801886,243495,79342924,15.79,🔴
15:23,자동차,전기차,114100,2677696,1701258,85877561,23.47,🔴
15:23,자동차,SUV,60400,2259264,732517,17179254,37.41,🔴
15:23,자동차,타이어,86900,5201592,1106911,22269226,59.86,🔴
15:23,자동차,자동차,141400,24254598,7677992,187502028,171.53,🔴
15:26,건강/의료,비만도계산기,112510,4034,935,733427,0.04,🟢
15:26,건강/의료,엘지화학,123190,14198,5663,1406658,0.12,🟢
15:26,건강/의료,콘드로이친1200,76040,15532,769,336962,0.2,🟢
15:26,건강/의료,대장암초기증상,33860,10243,10983,1106176,0.3,🟢
15:26,건강/의료,알부민,394900,136880,15855,835195,0.35,🟢
15:26,건강/의료,에스로반연고,46520,16140,206,177294,0.35,🟢
15:26,건강/의료,미주신경성실신,46100,17965,1754,300791,0.39,🟢
15:26,건강/의료,위고비,201200,99481,20096,5886303,0.49,🟢
15:26,건강/의료,병원동행매니저,51240,25324,6285,709684,0.49,🟢
15:26,건강/의료,미녹시딜,94600,59549,6261,641101,0.63,🟡
15:26,건강/의료,노보노디스크,66700,48254,23851,426646,0.72,🟡
15:26,건강/의료,췌장암초기증상,46390,42171,5486,529656,0.91,🟡
15:26,건강/의료,노로바이러스,148200,143862,37645,964243,0.97,🟡
15:26,건강/의료,대장내시경전음식,51170,75162,4241,539221,1.47,🟠
15:26,건강/의료,이비인후과,564600,878363,124077,4971174,1.56,🔴
15:26,건강/의료,도수치료실비,33180,54191,839,427820,1.63,🔴
15:26,건강/의료,백일해예방접종,34180,56075,12928,399777,1.64,🔴
15:26,건강/의료,대웅제약,72000,134076,199390,2541932,1.86,🔴
15:26,건강/의료,췌장암증상,43230,83136,13678,778422,1.92,🔴
15:26,건강/의료,갑상선암증상,39070,94238,15213,878373,2.41,🔴
15:26,건강/의료,직장인건강검진,49360,132944,13336,2811133,2.69,🔴
15:26,건강/의료,우울증테스트,36360,97919,10176,1133483,2.69,🔴
15:26,건강/의료,폐암초기증상,43120,122250,12846,984555,2.84,🔴
15:26,건강/의료,크론병,42380,122331,30720,546159,2.89,🔴
15:26,건강/의료,밀크씨슬,61430,191369,15603,884910,3.12,🔴
15:26,건강/의료,대상포진증상,81490,262817,12066,984586,3.23,🔴
15:26,건강/의료,위암초기증상,36250,118534,7651,732101,3.27,🔴
15:26,건강/의료,조현병,44560,146757,54612,2243576,3.29,🔴
15:26,건강/의료,대상포진,132600,441281,118456,2663709,3.33,🔴
15:26,건강/의료,숙취해소제,46320,176766,16423,1420082,3.82,🔴
15:26,건강/의료,건강관리협회,42340,162389,114380,21380256,3.84,🔴
15:26,건강/의료,국가건강검진,69300,272021,87811,5768713,3.93,🔴
15:26,건강/의료,갑상선기능저하증,61530,245943,13801,886541,4.0,🔴
15:26,건강/의료,공황장애증상,50480,209312,23325,624963,4.15,🔴
15:26,건강/의료,내과,452000,1903729,657902,13670303,4.21,🔴
15:26,건강/의료,PTSD,41390,174359,34301,2239247,4.21,🔴
15:26,건강/의료,아세트아미노펜,37110,156776,20924,390407,4.22,🔴
15:26,건강/의료,자궁경부암검사,53310,235488,22583,915628,4.42,🔴
15:26,건강/의료,갑상선기능항진증,37630,169042,11953,389089,4.49,🔴
15:26,건강/의료,사회복지사2급,68100,314674,19140,14521859,4.62,🔴
15:26,건강/의료,정형외과,415000,2015425,238034,7517118,4.86,🔴
15:26,건강/의료,당뇨초기증상,67990,378270,25653,1535498,5.56,🔴
15:26,건강/의료,파킨슨병,52690,328345,88788,2080770,6.23,🔴
15:26,건강/의료,정신건강의학과,42730,272921,159312,8115949,6.39,🔴
15:26,건강/의료,가정의학과,50500,325353,133233,8189103,6.44,🔴
15:26,건강/의료,노인장기요양보험,38400,272626,74183,4079330,7.1,🔴
15:26,건강/의료,뇌경색,52330,374870,73142,2345038,7.16,🔴
15:26,건강/의료,과민성대장증후군,39530,285673,15243,649166,7.23,🔴
15:26,건강/의료,역류성식도염,59610,447890,25876,846812,7.51,🔴
15:26,건강/의료,소아과,140910,1062144,99968,12803289,7.54,🔴
15:26,건강/의료,단백질쉐이크,81000,619526,10692,1092398,7.65,🔴
15:26,건강/의료,대장암증상,33480,260303,30359,1777321,7.77,🔴
15:26,건강/의료,건강검진예약,48100,448044,26942,4313378,9.31,🔴
15:26,건강/의료,고지혈증,82400,830590,114276,1752485,10.08,🔴
15:26,건강/의료,대장내시경,35490,376301,50101,2012527,10.6,🔴
15:26,건강/의료,요양보호사,54720,620474,109904,12556094,11.34,🔴
15:26,건강/의료,신장에좋은음식,43720,496628,21233,3390014,11.36,🔴
15:26,건강/의료,공황장애,36480,414774,97173,2378690,11.37,🔴
15:26,건강/의료,류마티스관절염,35560,411846,58175,818619,11.58,🔴
15:26,건강/의료,위염증상,36410,426245,15219,837156,11.71,🔴
15:26,건강/의료,도수치료,79400,1114604,43206,2676139,14.04,🔴
15:26,건강/의료,발바닥통증,42170,714092,20914,845739,16.93,🔴
15:26,건강/의료,비타민D,119200,2169252,100712,5145760,18.2,🔴
15:26,건강/의료,신경외과,65570,1297137,144459,6581587,19.78,🔴
15:26,건강/의료,건강검진,155500,3241992,555104,18288624,20.85,🔴
15:26,건강/의료,독감,87600,1878851,331624,6065827,21.45,🔴
15:26,건강/의료,응급실,53080,1254289,492961,20706432,23.63,🔴
15:26,건강/의료,신경과,39790,973438,142272,15500884,24.46,🔴
15:26,건강/의료,콜레스테롤수치,57390,1551810,79542,1787638,27.04,🔴
15:26,건강/의료,뇌졸중,48360,1345325,261785,6500303,27.82,🔴
15:26,건강/의료,다이어트식단,45170,1695186,101718,4812193,37.53,🔴
15:26,건강/의료,한의원,152800,6092202,233387,11159491,39.87,🔴
15:26,건강/의료,정신과,41730,2020594,677666,90593072,48.42,🔴
15:26,건강/의료,통풍,38760,3353409,235610,12959604,86.52,🔴
15:26,건강/의료,외과,35880,4729752,976339,21196515,131.82,🔴
15:26,건강/의료,양배추,34460,5957456,114269,4994791,172.88,🔴
15:26,건강/의료,병원,187800,35030154,10991118,140116060,186.53,🔴
15:26,건강/의료,한식,39990,7482851,465694,23256185,187.12,🔴
15:26,건강/의료,간에좋은음식,39420,7673166,170299,33048147,194.65,🔴
15:26,건강/의료,영어,39860,24453321,2396130,247987448,613.48,🔴
15:29,IT/모바일,겔럭시S25,28340,600,2,295492,0.02,🟢
15:29,IT/모바일,챗지피티,7872000,240362,11073,1972872,0.03,🟢
15:29,IT/모바일,갤럭시S26,310800,11523,2576,864450,0.04,🟢
15:29,IT/모바일,쳇GPT,481000,38283,1333,206139,0.08,🟢
15:29,IT/모바일,챗GPT,4546400,604787,201452,12766690,0.13,🟢
15:29,IT/모바일,S26,67600,14661,2705,1758951,0.22,🟢
15:29,IT/모바일,삼성몰,20200,4641,2898,15749,0.23,🟢
15:29,IT/모바일,CHATGPT,1876800,502192,41490,10753326,0.27,🟢
15:29,IT/모바일,삼세페,24470,6742,810,57885,0.28,🟢
15:29,IT/모바일,아이폰16E,36330,11604,1775,679999,0.32,🟢
15:29,IT/모바일,구글,19087100,7567394,2064148,78798318,0.4,🟢
